Time	MU_1	MU_2	MU_3	MU_4	MU_5	MU_6	MU_7	MU_8	MU_9	MU_10	MU_11	MU_12	MU_13	MU_14	MU_15	MU_16	MU_17	MU_18	MU_19	MU_20	MU_21	MU_22	MU_23	MU_24	MU_25	MU_26
51.2	23.3714195927792	21.2888986117849	21.1301413111315	20.8611570363605	18.20998267717	18.432875340299	18.4884427927227	18.2316520560239	19.167220088589	21.3947193375746	19.8803221452302	18.309645952794	15.3050571318667	15.8085696393701	14.9994019326686	12.99437462512	12.7875842041984	11.9238756155298	11.8354478683234	8.3744866601804	5.36042791597312	7.41659796800449	5.24843599378859	6.08853804504176	3.81877570842815	3.89136988969255
51.21	23.3666190427159	21.2959179269835	21.1091204598166	20.8750267492248	18.1979607891809	18.4221830578563	18.486754674127	18.2259327718562	19.2080430299357	21.3596159931079	19.8973219318055	18.2670026004959	15.2672422105514	15.7816719549027	14.9873184487792	12.9540727967203	12.7449938221929	11.8846849037788	11.8132153646496	8.27758780990126	5.25351220131212	7.21633428782146	5.15358288909885	5.97918111869446	3.68760179397654	3.75016111759854
51.22	23.3619341789997	21.305808359328	21.0876171474029	20.8890222631809	18.1851720633204	18.4099127823367	18.4832822213818	18.2193981558981	19.2479831352186	21.323030057981	19.9147231461151	18.223386753143	15.2324626568658	15.755585129937	14.9752038969776	12.9139837241122	12.7033406595209	11.8459222467056	11.7916858436833	8.18352678464179	5.14559407683942	7.01479121452429	5.05816752846384	5.86595516327708	3.55775895055667	3.60599381953278
51.23	23.3580145017789	21.3184008682088	21.0679450043477	20.9035285066059	18.1724909738314	18.3959004658948	18.4803890117486	18.2121711628887	19.2883446621318	21.2852212494155	19.9324901578024	18.1788076126222	15.2005749807983	15.7305084091543	14.9632761100762	12.8742091382621	12.6629008438729	11.8078280466503	11.7709611942134	8.09270715031858	5.03709772802649	6.81321926264403	4.96248827782812	5.74930828566666	3.42958911274665	3.4594290394543
51.24	23.3569611693198	21.3336555734369	21.0519508840421	20.9183651495187	18.1629086984666	18.3817959148683	18.4797124659461	18.2069488808883	19.3315064127182	21.2462250152507	19.950465697728	18.1336548492138	15.1719837935687	15.7066409825918	14.9513760367729	12.8349332143696	12.6237781012129	11.7704263674651	11.751178320773	8.00543734423889	4.92845832472529	6.61237071111285	4.86698110560844	5.62970498728116	3.30371604987612	3.31105330787055
51.25	23.3573575028606	21.3516370237686	21.0398104572325	20.9358136872985	18.1552483581337	18.3701423147174	18.4809889970388	18.2049913115903	19.3772198095606	21.2068202374415	19.9687711911136	18.0866860731519	15.1465383575764	15.6869637309129	14.9398217381111	12.7963979413289	12.5861254211211	11.7340133882817	11.7323236233956	7.92214865308699	4.82009998307281	6.41307513129163	4.77198447600037	5.50761864902474	3.18056629517174	3.16145058786377
51.26	23.3572515021214	21.3702781441563	21.0299674301093	20.9558770404802	18.1470495157617	18.3594187090207	18.4841793429104	18.2060412293342	19.4253143276621	21.1667409991997	19.9864657609063	18.0359343708802	15.1263509594785	15.6711600393211	14.9266345723661	12.7592023310026	12.5503261637669	11.6985445938563	11.7144447983927	7.84306695742173	4.71246089901596	6.21607069172417	4.67790025591736	5.38352725709212	3.06067050528441	3.01121137742847
51.27	23.3587090446753	21.3885769911677	21.021520600714	20.9760421871179	18.1386610505262	18.3474424043767	18.4866950886048	18.2106550145558	19.4730868524404	21.1273881774618	20.0019682277111	17.9841058734027	15.1110735723079	15.6579540981568	14.9118984832535	12.723074794212	12.5168296502624	11.6659859966589	11.6949294262325	7.77052834300657	4.6059432013913	6.02220003798655	4.58506927586335	5.25792168539335	2.94447162840612	2.86092642573134
51.28	23.3629143125173	21.4092034591738	21.0168833306412	20.9963989549121	18.132730408539	18.3366670758341	18.4897420781686	18.2196661123594	19.5214584598839	21.091442739042	20.0170972927521	17.9324575180255	15.0991249121647	15.6498675272039	14.8976279963749	12.6879812565677	12.4851779417396	11.6386975204624	11.6741689424913	7.70687134959451	4.50100244584412	5.8321306163284	4.49389515720373	5.13129578074726	2.83244604744226	2.71118911199859
51.29	23.3674567204056	21.4320611968864	21.0161930602799	21.0167134691976	18.1303767739382	18.3286246580646	18.4949898844802	18.2319466382002	19.5719020736464	21.059026563444	20.0323055624346	17.8810044063337	15.0911073021667	15.6471386022791	14.8836941660193	12.6541954255084	12.4556477799968	11.6167346331197	11.654731725983	7.65218387318748	4.39799974126785	5.64669639054917	4.40468960223348	5.00415681095008	2.72502978696204	2.5625944230763
51.3	23.3719896782077	21.4586556978358	21.0196741514439	21.0369997863402	18.1313369287289	18.3231557989876	18.5021021294318	18.2471691860513	19.6235552943749	21.03037760269	20.046681954953	17.8317785813091	15.0894367700491	15.6496745412275	14.8702376888306	12.621663066377	12.4281439692553	11.6002930793069	11.6365778524727	7.60686395879125	4.29742758818032	5.46437493466218	4.31787587997902	4.87700174293476	2.6226509122229	2.41572903655602
51.31	23.3790801036067	21.4913727441662	21.0269909237801	21.0571014338507	18.1358062308704	18.3203930303671	18.5112647589914	18.2654501656937	19.6735464225586	21.0050896800326	20.0586911908109	17.7872792966076	15.0955353698607	15.6576858839211	14.8572531541233	12.5907254285492	12.403075619805	11.5887081154515	11.6198960804989	7.57027611717803	4.19952612134166	5.2840831252809	4.23369562545331	4.750333455329	2.52570637285819	2.27116960216629
51.32	23.3872715501788	21.5284274088792	21.0381797697791	21.0770165863121	18.1416705363572	18.3197766216149	18.5216109957203	18.2847448680661	19.7215982561341	20.9834144511336	20.0702591934178	17.7460781146536	15.1084204277975	15.6695233888471	14.8427538518504	12.5591434117523	12.3791268160201	11.5791446445618	11.6047082512255	7.53980869246341	4.10533955998828	5.10689782761973	4.15248132688303	4.62465220508154	2.4345866602887	2.12949045935253
51.33	23.3940434678173	21.5673702616651	21.0531264329302	21.0965705325857	18.1470917101105	18.3216363771419	18.5334307359661	18.3031279629184	19.7704058292966	20.9658268662793	20.0814748626475	17.7059397070616	15.1254547295452	15.6849015849947	14.8248232596627	12.5267627737702	12.3560350515707	11.5725433201658	11.5910338026766	7.51510497122958	4.01579406503012	4.93602449860744	4.07202910141047	4.50044504047581	2.34963248113965	1.99123974570587
51.34	23.4011931832966	21.6081966887267	21.071904171808	21.1157961530727	18.1547424713669	18.326242194317	18.547227715362	18.3232409057481	19.8201827967126	20.952267624417	20.0925518211248	17.6670648748224	15.1458618909954	15.7056173692046	14.8059093443146	12.4962650882289	12.3355979620033	11.5715309842949	11.5803014115433	7.49620760692783	3.93011696140277	4.7734386855534	3.99338138463897	4.37822778006826	2.27121862035018	1.85698980451891
51.35	23.4107287581442	21.6511959975008	21.093681047673	21.1324216641187	18.1657607867054	18.3334384730885	18.5626685371214	18.3456939944756	19.869960893772	20.9430771469803	20.1018748361856	17.6293485241097	15.1696545002437	15.7313181527428	14.78780268911	12.4676556294771	12.3176760028998	11.5756853772437	11.5750991804032	7.48331713647741	3.84869753956926	4.61956140342697	3.91886209545624	4.25843902514367	2.1995898777393	1.72722421053889
51.36	23.4225743936706	21.6957400845826	21.1160431500525	21.1449409186013	18.1800933589851	18.3433501782989	18.5815942342996	18.3675225886586	19.9171027245724	20.9405868355461	20.1088694364865	17.5947411371998	15.1969201147757	15.7621338958482	14.7704970082391	12.4412384463912	12.3025418603556	11.5823747145375	11.5733853729369	7.47439049613599	3.77179775454005	4.47513278491292	3.8485039354186	4.14161573568469	2.13512736248359	1.60252593153201
51.37	23.4366558297577	21.7413873538817	21.1407120697619	21.1561537338026	18.1976870059277	18.3557423316492	18.6060795881923	18.3878778292376	19.963485159855	20.9465483177223	20.1154426861873	17.5655575401476	15.229953212665	15.7977294182877	14.754121166783	12.4169109091181	12.2900612633856	11.590575898282	11.5732629084068	7.46753337809312	3.6997609131587	4.34063922059992	3.78275989116073	4.02811721471835	2.07793027790241	1.48327209082785
51.38	23.4534370160389	21.7880976264767	21.1690512730531	21.166826996157	18.2206999871695	18.3721866516945	18.6359994123324	18.4067619229785	20.0101911397715	20.9590318870227	20.121571993938	17.5420716836442	15.2702016319805	15.838110929065	14.7386905515392	12.395687292167	12.2805172362787	11.6004866621423	11.5749423520441	7.46275237955432	3.63284970062616	4.21642504477815	3.72177981662077	3.91854875089126	2.02846803916768	1.3701001782927
51.39	23.473223631711	21.8332758074346	21.1985568630702	21.1767590067936	18.2485468287091	18.3924526682719	18.6689902362038	18.4263726350562	20.0567147061527	20.976741304418	20.127163172014	17.5221147724363	15.3150161102632	15.8807780140168	14.7247507122516	12.3803501934264	12.2736431453475	11.6121358092969	11.5781431934283	7.46170084384621	3.57133850181836	4.10031013059124	3.66587432492571	3.81158654866223	1.98501783619853	1.26153878449564
51.4	23.4950056570362	21.877303843026	21.2291207414594	21.1866857667534	18.279087188288	18.4148955390436	18.7031314414677	18.4483461317718	20.1030159372865	21.0002716489924	20.1337099118778	17.5060366358803	15.3640772300712	15.9263404181455	14.7151359133756	12.3711030197933	12.2713769157299	11.6282647566199	11.5839003521314	7.46676160698021	3.51546584001873	3.99160813131822	3.61521820474687	3.70536032355949	1.94651712196199	1.15588889953413
51.41	23.5189045487813	21.9219966149813	21.2627693666597	21.1993857720393	18.3127492109048	18.4398749695541	18.7386069936045	18.4724739444356	20.1463397152208	21.0277029633176	20.1409092798369	17.4960532784291	15.4195880212882	15.9763238859546	14.7085561872436	12.3652382346622	12.2737867707682	11.6477501224163	11.5947544409885	7.47777583913008	3.46545089723193	3.89086247577756	3.57003838298687	3.60034967729091	1.91583683958759	1.0535823419812
51.42	23.5440356473956	21.9668143135041	21.2992754780636	21.2139996970135	18.3474586131192	18.4661331299022	18.7741764326654	18.4978097249515	20.1873591579954	21.0590579989556	20.1473544394374	17.4913456918832	15.4810873138982	16.0299293609356	14.7029890123237	12.3617745794051	12.2789318248731	11.6685026157892	11.6112656752088	7.49488833245043	3.42149469435016	3.79843305248848	3.53049449429933	3.49705735534936	1.89336814355869	0.95503002664934
51.43	23.568400229472	22.0126443906435	21.3385837519984	21.2277614608403	18.382436807089	18.4923257489934	18.8074396659583	18.5213711000314	20.2278140696544	21.0940812049267	20.1533803708996	17.4893626633817	15.5459297630616	16.0844833562539	14.7005482095554	12.3609149040216	12.2870376270842	11.6906586784407	11.6313327587566	7.51784698209367	3.38377073271132	3.71484763861281	3.49676411316239	3.39850116230864	1.87924267083637	0.860590794775025
51.44	23.5938051764155	22.061583253766	21.3805123069732	21.2416007520445	18.4197874347509	18.5202735249144	18.8404337032692	18.5445357195089	20.2670202677451	21.1324390230404	20.1586339534046	17.4892856068762	15.6123703852462	16.1385137908984	14.7033444107677	12.3624845506666	12.2978801295571	11.7139683610686	11.6527821065329	7.54679888216255	3.35242358481434	3.64289304906436	3.46894837309273	3.30636329775065	1.87346501576468	0.77272748219184
51.45	23.6209226615189	22.1114377384421	21.4243707899462	21.2576502969244	18.4593965983998	18.5501686674464	18.874220952488	18.569525077962	20.3025162917992	21.1715589951187	20.1634662511994	17.4912493364751	15.6804928831088	16.1921293586626	14.7099243590112	12.3666871859332	12.3113746360553	11.7384499529401	11.6756984332631	7.58037821169316	3.32758360857327	3.5843177489541	3.4472265414908	3.22085518651281	1.87610442755739	0.693747406364429
51.46	23.6478511338303	22.1606292255616	21.4674725308619	21.2734630814259	18.501315456123	18.5817711629989	18.9083682411341	18.5961017009789	20.3326743817399	21.2128664593022	20.166256737783	17.4957749216667	15.7497762832965	16.2449649579362	14.71778159875	12.3717700587312	12.3248794162028	11.7639239392305	11.699789555782	7.6159093540701	3.30933781247645	3.53914201252293	3.43108621097344	3.14240291560748	1.88710126952068	0.623796641008652
51.47	23.6752687066398	22.2094281896639	21.5111938715512	21.2881905850462	18.5473860163782	18.6151444852162	18.9430624034356	18.6244346421821	20.359903237028	21.2574137050927	20.1667865799685	17.5058209095869	15.822353595765	16.2993881271785	14.7267950813337	12.3754025138878	12.336999748807	11.7903728611923	11.7252014537673	7.6530181724658	3.29778144882497	3.507714490675	3.41784416488497	3.07125812320951	1.90647508073702	0.563279625504838
51.48	23.7041012790284	22.2563085665739	21.5539943075783	21.3016682363655	18.5962033633073	18.6490051491712	18.9769921522845	18.6531370359288	20.3856419400509	21.3047228645095	20.1667279538007	17.520523375128	15.8988485653852	16.3565393262852	14.7368332427049	12.377916058512	12.3478522473436	11.8175988225358	11.7515475380682	7.69398397110648	3.29287446150516	3.48955280480992	3.40683586174746	3.00775057413156	1.93405574084922	0.512342327595156
51.49	23.7338556267633	22.3007923094454	21.5943909782108	21.3147684683407	18.6464598999915	18.683357498737	19.0098871559184	18.6822005829511	20.4104902938863	21.3528830236217	20.1659698269833	17.5372521051115	15.9761053647417	16.4168238107145	14.7479599264776	12.3819212412906	12.3572444591211	11.8456140034743	11.780956537585	7.74020415424745	3.29458310746599	3.48202084302777	3.39816204992146	2.95208034343218	1.96989487999034	0.471259668915163
51.5	23.7629951694185	22.3441500378846	21.6334149192254	21.3278690391647	18.6981907450619	18.7190634905552	19.0428112612473	18.7126317766076	20.4370230136868	21.4026518842894	20.1645349449585	17.5558388633908	16.0534840318532	16.481474731786	14.7602100243268	12.3884797291074	12.3660356042445	11.8739502122821	11.8134965889343	7.79135630163295	3.30302756184079	3.48436244899839	3.39228508037383	2.90452882289882	2.01255576738226	0.440119408551732
51.51	23.7925409853676	22.386023409514	21.6735954321331	21.3396337056433	18.7510414104798	18.7558253262515	19.075530682922	18.7441188122528	20.4659355576774	21.4549488672543	20.1628000849578	17.5761102665276	16.1305592357961	16.5484284058988	14.7759476042341	12.3973858688879	12.376996958454	11.9021499587107	11.8467061558573	7.84726977082436	3.31816073829383	3.49663964223663	3.39200047748978	2.86520009814993	2.05927364612764	0.419157593022801
51.52	23.8230341511371	22.4255058757531	21.7131893338912	21.3500908477488	18.8046525286112	18.7935883101879	19.107971493796	18.7767154185896	20.4955810676833	21.509338691394	20.1618220396162	17.5988131038427	16.2080136585195	16.6171385378333	14.7939003256487	12.4087311480202	12.3888473751279	11.9307395309243	11.8806202809942	7.90782148106747	3.33994508624979	3.51883819882488	3.39812168424295	2.83437865660217	2.10974835629723	0.407709677325036
51.53	23.8541330952281	22.4629463532499	21.7498729814399	21.3591567555965	18.8589076555639	18.8321307120014	19.1399802487963	18.8096271545501	20.5233275516451	21.5653651523939	20.1601816775302	17.6266749725934	16.2882611374682	16.6873835494116	14.8124883378621	12.4223405893456	12.3990551747419	11.9595606493372	11.9149229255563	7.97172303456638	3.36826071932653	3.55072572310015	3.41055361301237	2.81200704668186	2.16364233643024	0.403061046361081
51.54	23.8858893081181	22.4987000349265	21.7838661007744	21.3668756776011	18.9137896601263	18.8708813935785	19.1711839323451	18.8403258007831	20.5491008042761	21.6224338575201	20.1587915726972	17.6587334802277	16.3708391510077	16.7588235782202	14.831917720036	12.4384968780645	12.408689047927	11.988809720895	11.9496302527944	8.03659937821361	3.4030442097693	3.59346943596198	3.42924248641979	2.80015606749316	2.22157395022465	0.404688957913005
